period_label,platform,metric,city_name,region,value,artists
Q2_2025,YouTube,streaming_listeners,Okpanam,Delta,7.0,1
Q2_2025,YouTube,streaming_listeners,Ogbomoso,Oyo,6.0,1
Q2_2025,YouTube,streaming_listeners,Kano,Kano,5.0,1
Q2_2025,YouTube,streaming_listeners,Keffi,Nasarawa,5.0,1
Q2_2025,YouTube,streaming_listeners,Enugu,Enugu,5.0,1
Q3_2025,Instagram,social_followers,Lagos,Lagos,114148538.0,211
Q3_2025,Instagram,social_followers,Abuja,Federal Capital Territory,20594181.0,204
Q3_2025,Instagram,social_followers,Port Harcourt,Rivers,6226303.0,185
Q3_2025,Instagram,social_followers,Ado Ekiti,Ekiti,1467532.0,86
Q3_2025,Instagram,social_followers,Uyo,Akwa Ibom,1381095.0,79
Q3_2025,Instagram,social_followers,Osogbo,Osun,200449.0,19
Q3_2025,Instagram,social_followers,Yenagoa,Bayelsa,46394.0,10
Q3_2025,Instagram,social_followers,Makurdi,Benue,27969.0,4
Q3_2025,Instagram,social_followers,Bauchi,Bauchi,18188.0,3
Q3_2025,Instagram,social_followers,Maiduguri,Borno,12134.0,2
Q3_2025,Instagram,social_followers,Gombe,Gombe,11899.0,2
Q3_2025,Instagram,social_followers,Zaria,Kaduna,10727.0,2
Q3_2025,Instagram,social_followers,Katsina,Katsina,9855.0,2
Q3_2025,Instagram,social_followers,Birnin Kebbi,Kebbi,7203.0,2
Q3_2025,Instagram,social_followers,Jalingo,Taraba,6312.0,3
Q3_2025,Instagram,social_followers,Bindigari Pawari,Yobe,5795.0,2
Q3_2025,Instagram,social_followers,Gusau,Zamfara,5574.0,2
Q3_2025,Instagram,social_followers,Damaturu,Yobe,2586.0,1
Q3_2025,Instagram,social_followers,Daura,Katsina,1312.0,1
Q3_2025,Instagram,social_followers,Lokoja,Kogi,6.0,1
Q3_2025,Spotify,streaming_listeners,Lagos,Lagos,75697336.0,642
Q3_2025,Spotify,streaming_listeners,Abuja,Federal Capital Territory,32895336.0,623
Q3_2025,Spotify,streaming_listeners,Port Harcourt,Rivers,28042857.0,607
Q3_2025,Spotify,streaming_listeners,Ibadan,Oyo,16616600.0,603
Q3_2025,Spotify,streaming_listeners,Benin City,Edo,4529454.0,557
Q3_2025,Spotify,streaming_listeners,Owerri,Imo,2205232.0,508
Q3_2025,Spotify,streaming_listeners,Awka,Anambra,1954296.0,424
Q3_2025,Spotify,streaming_listeners,Onitsha,Anambra,1326166.0,482
Q3_2025,Spotify,streaming_listeners,Enugu,Enugu,1288289.0,504
Q3_2025,Spotify,streaming_listeners,Asaba,Delta,1285644.0,466
Q3_2025,Spotify,streaming_listeners,Kano,Kano,734118.0,452
Q3_2025,Spotify,streaming_listeners,Kaduna,Kaduna,556462.0,377
Q3_2025,Spotify,streaming_listeners,Yenagoa,Bayelsa,519639.0,401
Q3_2025,Spotify,streaming_listeners,Abakaliki,Ebonyi,446230.0,375
Q3_2025,Spotify,streaming_listeners,Jamaare,Bauchi,259631.0,315
Q3_2025,Spotify,streaming_listeners,Ikeja,Lagos,228192.0,325
Q3_2025,Spotify,streaming_listeners,Aba,Abia,156500.0,149
Q3_2025,Spotify,streaming_listeners,Umuahia,Abia,84070.0,108
Q3_2025,Spotify,streaming_listeners,Umueze Anam,Anambra,62290.0,92
Q3_2025,Spotify,streaming_listeners,Osogbo,Osun,18861.0,26
Q3_2025,Spotify,streaming_listeners,Nnewi,Anambra,15019.0,29
Q3_2025,Spotify,streaming_listeners,Hadejia,Jigawa,10559.0,76
Q3_2025,Spotify,streaming_listeners,Auchi,Edo,7417.0,13
Q3_2025,Spotify,streaming_listeners,Oju Ota,Ogun State,4986.0,15
Q3_2025,Spotify,streaming_listeners,Azare,Bauchi,1840.0,42
Q3_2025,Spotify,streaming_listeners,Pakuro,Ogun State,1336.0,8
Q3_2025,Spotify,streaming_listeners,Uyo,Akwa Ibom,1334.0,12
Q3_2025,Spotify,streaming_listeners,Warri,Delta,617.0,8
Q3_2025,Spotify,streaming_listeners,Ebute-Lekki,Lagos,374.0,2
Q3_2025,Spotify,streaming_listeners,Ikorodu,Lagos,199.0,6
Q3_2025,Spotify,streaming_listeners,Yola,Adamawa,147.0,8
Q3_2025,Spotify,streaming_listeners,Zaria,Kaduna,140.0,12
Q3_2025,Spotify,streaming_listeners,Anambra,KO,105.0,1
Q3_2025,Spotify,streaming_listeners,Abeokuta,Ogun State,28.0,4
Q3_2025,Spotify,streaming_listeners,Ilorin,Kwara,22.0,6
Q3_2025,Spotify,streaming_listeners,Ilesa,Osun,16.0,2
Q3_2025,Spotify,streaming_listeners,Sokoto,Sokoto,6.0,1
Q3_2025,Spotify,streaming_listeners,Otor Udu,Delta,3.0,2
Q3_2025,Spotify,streaming_listeners,Oworonshoki,Lagos,2.0,2
Q3_2025,Spotify,streaming_listeners,Odeda,Ogun State,1.0,1
Q3_2025,Spotify,streaming_listeners,Magboro,Ogun State,1.0,1
Q3_2025,Spotify,streaming_listeners,Ifo,Ogun State,1.0,1
Q3_2025,Spotify,streaming_listeners,Kwale,Delta,1.0,1
Q3_2025,Spotify,streaming_listeners,ife,Osun,1.0,1
Q3_2025,YouTube,streaming_listeners,Lagos,Lagos,2966914.0,183
Q3_2025,YouTube,streaming_listeners,Port Harcourt,Rivers,858323.0,165
Q3_2025,YouTube,streaming_listeners,Abuja,Federal Capital Territory,614580.0,176
Q3_2025,YouTube,streaming_listeners,Onitsha,Anambra,177695.0,130
Q3_2025,YouTube,streaming_listeners,Ibadan,Oyo,129630.0,137
Q3_2025,YouTube,streaming_listeners,Ebute-Lekki,Lagos,20775.0,30
Q3_2025,YouTube,streaming_listeners,Jos,Plateau,8497.0,60
Q3_2025,YouTube,streaming_listeners,Benin City,Edo,1952.0,13
Q3_2025,YouTube,streaming_listeners,Kubwa,Federal Capital Territory,146.0,6
Q3_2025,YouTube,streaming_listeners,Pakuro,Ogun State,105.0,4
Q3_2025,YouTube,streaming_listeners,Gwarinpa,Federal Capital Territory,94.0,1
Q3_2025,YouTube,streaming_listeners,Warri,Delta,84.0,4
Q3_2025,YouTube,streaming_listeners,Abeokuta,Ogun State,51.0,3
Q3_2025,YouTube,streaming_listeners,Enugu,Enugu,36.0,4
Q3_2025,YouTube,streaming_listeners,Iddo Tudunwada,Federal Capital Territory,35.0,1
Q3_2025,YouTube,streaming_listeners,Agege,,25.0,3
Q3_2025,YouTube,streaming_listeners,Nsukka,Enugu,24.0,2
Q3_2025,YouTube,streaming_listeners,Minna,Niger,18.0,2
Q3_2025,YouTube,streaming_listeners,Uyo,Akwa Ibom,18.0,2
Q3_2025,YouTube,streaming_listeners,Awka,Anambra,16.0,2
Q3_2025,YouTube,streaming_listeners,Calabar,Cross River,13.0,1
Q3_2025,YouTube,streaming_listeners,Katsina,Katsina,13.0,1
Q3_2025,YouTube,streaming_listeners,Finima,Rivers,12.0,1
Q3_2025,YouTube,streaming_listeners,Owerri,Imo,12.0,1
Q3_2025,YouTube,streaming_listeners,Ado Ekiti,Ekiti,9.0,1
Q3_2025,YouTube,streaming_listeners,Asaba,Delta,8.0,1
Q3_2025,YouTube,streaming_listeners,Elelenwa,Rivers,6.0,1
Q3_2025,YouTube,streaming_listeners,Kano,Kano,6.0,1
Q3_2025,YouTube,streaming_listeners,Okpanam,Delta,5.0,1
Q3_2025,YouTube,streaming_listeners,Akure,Ondo,5.0,1
Q4_2025,Instagram,social_followers,Lagos,Lagos,112476876.0,213
Q4_2025,Instagram,social_followers,Abuja,Federal Capital Territory,21484939.0,207
Q4_2025,Instagram,social_followers,Port Harcourt,Rivers,6420180.0,188
Q4_2025,Instagram,social_followers,Ado Ekiti,Ekiti,1266921.0,82
Q4_2025,Instagram,social_followers,Uyo,Akwa Ibom,1257686.0,84
Q4_2025,Instagram,social_followers,Osogbo,Osun,226267.0,22
Q4_2025,Instagram,social_followers,Yenagoa,Bayelsa,92005.0,13
Q4_2025,Instagram,social_followers,Makurdi,Benue,64835.0,5
Q4_2025,Instagram,social_followers,Bauchi,Bauchi,20181.0,3
Q4_2025,Instagram,social_followers,Maiduguri,Borno,12277.0,2
Q4_2025,Instagram,social_followers,Zaria,Kaduna,10727.0,2
Q4_2025,Instagram,social_followers,Gombe,Gombe,9834.0,2
Q4_2025,Instagram,social_followers,Katsina,Katsina,9822.0,2
Q4_2025,Instagram,social_followers,Gusau,Zamfara,6064.0,2
Q4_2025,Instagram,social_followers,Birnin Kebbi,Kebbi,5840.0,2
Q4_2025,Instagram,social_followers,Damaturu,Yobe,5732.0,2
Q4_2025,Instagram,social_followers,Bindigari Pawari,Yobe,5174.0,2
Q4_2025,Instagram,social_followers,Jalingo,Taraba,5123.0,2
Q4_2025,Instagram,social_followers,Daura,Katsina,1164.0,1
Q4_2025,Instagram,social_followers,Lokoja,Kogi,123.0,2
Q4_2025,Spotify,streaming_listeners,Lagos,Lagos,89265072.0,647
Q4_2025,Spotify,streaming_listeners,Port Harcourt,Rivers,41284328.0,614
Q4_2025,Spotify,streaming_listeners,Abuja,Federal Capital Territory,39020059.0,621
Q4_2025,Spotify,streaming_listeners,Benin City,Edo,14200909.0,574
Q4_2025,Spotify,streaming_listeners,Ibadan,Oyo,6996183.0,584
Q4_2025,Spotify,streaming_listeners,Kano,Kano,1707170.0,453
Q4_2025,Spotify,streaming_listeners,Aba,Abia,1489436.0,462
Q4_2025,Spotify,streaming_listeners,Owerri,Imo,1400720.0,461
Q4_2025,Spotify,streaming_listeners,Jos,Plateau,1190365.0,392
Q4_2025,Spotify,streaming_listeners,Awka,Anambra,888792.0,430
Q4_2025,Spotify,streaming_listeners,Enugu,Enugu,818093.0,466
Q4_2025,Spotify,streaming_listeners,Abakaliki,Ebonyi,708220.0,399
Q4_2025,Spotify,streaming_listeners,Umuahia,Abia,580780.0,303
Q4_2025,Spotify,streaming_listeners,Enugwu Ukwu,Anambra,561142.0,281
Q4_2025,Spotify,streaming_listeners,Yenagoa,Bayelsa,442894.0,378
Q4_2025,Spotify,streaming_listeners,Kaduna,Kaduna,426466.0,305
Q4_2025,Spotify,streaming_listeners,Onitsha,Anambra,420565.0,170
Q4_2025,Spotify,streaming_listeners,Elelenwa,Rivers,235150.0,206
Q4_2025,Spotify,streaming_listeners,Ilorin,Kwara,189566.0,188
Q4_2025,Spotify,streaming_listeners,Ikeja,Lagos,112488.0,255
Q4_2025,Spotify,streaming_listeners,Ikorodu,Lagos,55001.0,63
Q4_2025,Spotify,streaming_listeners,Oyo,Oyo,54627.0,84
Q4_2025,Spotify,streaming_listeners,Uyo,Akwa Ibom,51789.0,120
Q4_2025,Spotify,streaming_listeners,Ondo,Ondo,43894.0,61
Q4_2025,Spotify,streaming_listeners,Jamaare,Bauchi,42484.0,110
Q4_2025,Spotify,streaming_listeners,jimeta,adamawa,41114.0,99
Q4_2025,Spotify,streaming_listeners,Ebute-Lekki,Lagos,17332.0,58
Q4_2025,Spotify,streaming_listeners,Auchi,Edo,10590.0,19
Q4_2025,Spotify,streaming_listeners,Offa,Kwara,10346.0,47
Q4_2025,Spotify,streaming_listeners,Abeokuta,Ogun State,8717.0,36
Q4_2025,Spotify,streaming_listeners,Warri,Delta,6416.0,13
Q4_2025,Spotify,streaming_listeners,Hadejia,Jigawa,4880.0,57
Q4_2025,Spotify,streaming_listeners,Nsugbe,Anambra,4447.0,16
Q4_2025,Spotify,streaming_listeners,Asaba,Delta,1853.0,4
Q4_2025,Spotify,streaming_listeners,Ijebu Ode,Ogun State,1844.0,3
Q4_2025,Spotify,streaming_listeners,Lekki,Lagos,1614.0,4
Q4_2025,Spotify,streaming_listeners,Osogbo,Osun,1469.0,11
Q4_2025,Spotify,streaming_listeners,Ogun State,OG,1239.0,7
Q4_2025,Spotify,streaming_listeners,Pakuro,Ogun State,1200.0,8
Q4_2025,Spotify,streaming_listeners,Otan Ayegbaju,Osun,853.0,3
Q4_2025,Spotify,streaming_listeners,Sabo,Ogun State,751.0,1
Q4_2025,Spotify,streaming_listeners,Magboro,Ogun State,398.0,1
Q4_2025,Spotify,streaming_listeners,Idiomo,Ogun State,340.0,2
Q4_2025,Spotify,streaming_listeners,Yola,Adamawa,211.0,15
Q4_2025,Spotify,streaming_listeners,Sagamu,Ogun State,209.0,3
Q4_2025,Spotify,streaming_listeners,Azare,Bauchi,197.0,6
Q4_2025,Spotify,streaming_listeners,Oworonshoki,Lagos,117.0,2
Q4_2025,Spotify,streaming_listeners,Agege,,101.0,1
Q4_2025,Spotify,streaming_listeners,Eleko,Lagos,92.0,2
Q4_2025,Spotify,streaming_listeners,Zaria,Kaduna,84.0,4
Q4_2025,Spotify,streaming_listeners,New Karu,Federal Capital Territory,70.0,1
Q4_2025,Spotify,streaming_listeners,Suleja,Niger,69.0,2
Q4_2025,Spotify,streaming_listeners,Ikoyi,Osun,53.0,2
Q4_2025,Spotify,streaming_listeners,Ifo,Ogun State,33.0,1
Q4_2025,Spotify,streaming_listeners,Ogba,Edo,25.0,2
Q4_2025,Spotify,streaming_listeners,Calabar,Cross River,20.0,1
Q4_2025,Spotify,streaming_listeners,London,DE,12.0,1
Q4_2025,Spotify,streaming_listeners,Ikotun,Lagos,11.0,1
Q4_2025,Spotify,streaming_listeners,Ibafo,Ogun State,10.0,1
Q4_2025,Spotify,streaming_listeners,Omu-Aran,Kwara,9.0,2
Q4_2025,Spotify,streaming_listeners,Abraka,Delta,7.0,1
Q4_2025,YouTube,streaming_listeners,Lagos,Lagos,3933847.0,180
Q4_2025,YouTube,streaming_listeners,Port Harcourt,Rivers,911956.0,170
Q4_2025,YouTube,streaming_listeners,Abuja,Federal Capital Territory,691613.0,176
Q4_2025,YouTube,streaming_listeners,Ebute-Lekki,Lagos,26265.0,30
Q4_2025,YouTube,streaming_listeners,Keffi,Nasarawa,17783.0,67
Q4_2025,YouTube,streaming_listeners,Benin City,Edo,17447.0,53
Q4_2025,YouTube,streaming_listeners,Jos,Plateau,9672.0,65
Q4_2025,YouTube,streaming_listeners,Ibadan,Oyo,4756.0,48
Q4_2025,YouTube,streaming_listeners,Abeokuta,Ogun State,278.0,2
Q4_2025,YouTube,streaming_listeners,Pakuro,Ogun State,263.0,2
Q4_2025,YouTube,streaming_listeners,Uyo,Akwa Ibom,226.0,4
Q4_2025,YouTube,streaming_listeners,Kubwa,Federal Capital Territory,32.0,4
Q4_2025,YouTube,streaming_listeners,Warri,Delta,30.0,5
Q4_2025,YouTube,streaming_listeners,Kano,Kano,19.0,2
Q4_2025,YouTube,streaming_listeners,Oteri,Delta,15.0,1
Q4_2025,YouTube,streaming_listeners,Okpanam,Delta,14.0,2
Q4_2025,YouTube,streaming_listeners,Onitsha,Anambra,13.0,2
Q4_2025,YouTube,streaming_listeners,Elelenwa,Rivers,10.0,2
Q4_2025,YouTube,streaming_listeners,Nasarawa,Nasarawa,8.0,1
Q4_2025,YouTube,streaming_listeners,Owerri,Imo,8.0,1
Q4_2025,YouTube,streaming_listeners,Ikorodu,Lagos,7.0,1
Q4_2025,YouTube,streaming_listeners,Finima,Rivers,7.0,1
Q4_2025,YouTube,streaming_listeners,Lafia,Nasarawa,6.0,1
Q4_2025,YouTube,streaming_listeners,Agege,,6.0,1
Q4_2025,YouTube,streaming_listeners,Minna,Niger,6.0,1
Q4_2025,YouTube,streaming_listeners,Zaria,Kaduna,6.0,1
Q4_2025,YouTube,streaming_listeners,Aba,Abia,5.0,1
Q1_2026,Instagram,social_followers,Lagos,Lagos,113521934.0,223
Q1_2026,Instagram,social_followers,Abuja,Federal Capital Territory,21819767.0,217
Q1_2026,Instagram,social_followers,Port Harcourt,Rivers,5792620.0,197
Q1_2026,Instagram,social_followers,Uyo,Akwa Ibom,1209287.0,78
Q1_2026,Instagram,social_followers,Ado Ekiti,Ekiti,689590.0,69
Q1_2026,Instagram,social_followers,Osogbo,Osun,241149.0,23
Q1_2026,Instagram,social_followers,Yenagoa,Bayelsa,65061.0,11
Q1_2026,Instagram,social_followers,Makurdi,Benue,26439.0,5
Q1_2026,Instagram,social_followers,Bauchi,Bauchi,21137.0,3
Q1_2026,Instagram,social_followers,Maiduguri,Borno,13750.0,2
Q1_2026,Instagram,social_followers,Gombe,Gombe,10955.0,2
Q1_2026,Instagram,social_followers,Zaria,Kaduna,9956.0,2
Q1_2026,Instagram,social_followers,Owo,Ondo,9667.0,1
Q1_2026,Instagram,social_followers,Katsina,Katsina,9447.0,2
Q1_2026,Instagram,social_followers,Gusau,Zamfara,5639.0,2
Q1_2026,Instagram,social_followers,Damaturu,Yobe,5544.0,2
Q1_2026,Instagram,social_followers,Birnin Kebbi,Kebbi,4077.0,2
Q1_2026,Instagram,social_followers,Jalingo,Taraba,3800.0,2
Q1_2026,Instagram,social_followers,Lafia,Nasarawa,1918.0,1
Q1_2026,Instagram,social_followers,Daura,Katsina,1067.0,1
Q1_2026,Instagram,social_followers,Lokoja,Kogi,97.0,2
Q1_2026,Spotify,streaming_listeners,Lagos,Lagos,86275089.0,652
Q1_2026,Spotify,streaming_listeners,Port Harcourt,Rivers,41851003.0,625
Q1_2026,Spotify,streaming_listeners,Abuja,Federal Capital Territory,40620879.0,627
Q1_2026,Spotify,streaming_listeners,Benin City,Edo,19635927.0,590
Q1_2026,Spotify,streaming_listeners,Enugu,Enugu,7793011.0,542
Q1_2026,Spotify,streaming_listeners,Ibadan,Oyo,6092823.0,585
Q1_2026,Spotify,streaming_listeners,Kano,Kano,3794663.0,598
Q1_2026,Spotify,streaming_listeners,Jos,Plateau,3528663.0,506
Q1_2026,Spotify,streaming_listeners,Warri,Delta,2107387.0,490
Q1_2026,Spotify,streaming_listeners,Ilorin,Kwara,2093687.0,545
Q1_2026,Spotify,streaming_listeners,Kaduna,Kaduna,2087795.0,495
Q1_2026,Spotify,streaming_listeners,Aba,Abia,1515701.0,468
Q1_2026,Spotify,streaming_listeners,Minna,Niger,1459760.0,522
Q1_2026,Spotify,streaming_listeners,Onitsha,Anambra,1291336.0,452
Q1_2026,Spotify,streaming_listeners,Owerri,Imo,1250906.0,458
Q1_2026,Spotify,streaming_listeners,Umuahia,Abia,1164370.0,424
Q1_2026,Spotify,streaming_listeners,ife,Osun,870219.0,374
Q1_2026,Spotify,streaming_listeners,Abakaliki,Ebonyi,831452.0,443
Q1_2026,Spotify,streaming_listeners,Maiduguri,Borno,576248.0,328
Q1_2026,Spotify,streaming_listeners,Asaba,Delta,531195.0,275
Q1_2026,Spotify,streaming_listeners,Bunza,Kebbi,226576.0,235
Q1_2026,Spotify,streaming_listeners,Yenagoa,Bayelsa,203793.0,265
Q1_2026,Spotify,streaming_listeners,Osogbo,Osun,148981.0,165
Q1_2026,Spotify,streaming_listeners,Awka,Anambra,130870.0,106
Q1_2026,Spotify,streaming_listeners,Lokoja,Kogi,70883.0,115
Q1_2026,Spotify,streaming_listeners,Ikorodu,Lagos,24788.0,38
Q1_2026,Spotify,streaming_listeners,Uyo,Akwa Ibom,24374.0,66
Q1_2026,Spotify,streaming_listeners,Nnewi,Anambra,4437.0,10
Q1_2026,Spotify,streaming_listeners,Nsugbe,Anambra,4278.0,15
Q1_2026,Spotify,streaming_listeners,Abeokuta,Ogun State,2804.0,17
Q1_2026,Spotify,streaming_listeners,Hadejia,Jigawa,2636.0,58
Q1_2026,Spotify,streaming_listeners,Ezeagu,Enugu,2162.0,3
Q1_2026,Spotify,streaming_listeners,Makurdi,Benue,824.0,4
Q1_2026,Spotify,streaming_listeners,Uromi,Edo,703.0,1
Q1_2026,Spotify,streaming_listeners,Ikeja,Lagos,546.0,21
Q1_2026,Spotify,streaming_listeners,Pakuro,Ogun State,225.0,5
Q1_2026,Spotify,streaming_listeners,Ebute-Lekki,Lagos,151.0,4
Q1_2026,Spotify,streaming_listeners,New Karu,Federal Capital Territory,124.0,2
Q1_2026,Spotify,streaming_listeners,Oworonshoki,Lagos,122.0,2
Q1_2026,Spotify,streaming_listeners,Yola,Adamawa,102.0,6
Q1_2026,Spotify,streaming_listeners,Agege,,93.0,2
Q1_2026,Spotify,streaming_listeners,Eleko,Lagos,85.0,2
Q1_2026,Spotify,streaming_listeners,Suleja,Niger,78.0,2
Q1_2026,Spotify,streaming_listeners,Idiomo,Ogun State,76.0,2
Q1_2026,Spotify,streaming_listeners,Ogudu,Kwara,76.0,2
Q1_2026,Spotify,streaming_listeners,Sokoto,Sokoto,72.0,2
Q1_2026,Spotify,streaming_listeners,Satellite Town,Lagos,61.0,2
Q1_2026,Spotify,streaming_listeners,Bonny,Rivers,57.0,2
Q1_2026,Spotify,streaming_listeners,Ikoyi,Osun,51.0,2
Q1_2026,Spotify,streaming_listeners,Lekki,Lagos,41.0,1
Q1_2026,Spotify,streaming_listeners,Owode,Ogun State,30.0,1
Q1_2026,Spotify,streaming_listeners,Badagry,Lagos,29.0,1
Q1_2026,Spotify,streaming_listeners,Calabar,Cross River,20.0,1
Q1_2026,Spotify,streaming_listeners,Ikotun,Lagos,11.0,1
Q1_2026,Spotify,streaming_listeners,Ogba,Edo,9.0,1
Q1_2026,Spotify,streaming_listeners,Ifo,Ogun State,8.0,1
Q1_2026,YouTube,streaming_listeners,Lagos,Lagos,3119474.0,182
Q1_2026,YouTube,streaming_listeners,Port Harcourt,Rivers,864214.0,169
Q1_2026,YouTube,streaming_listeners,Abuja,Federal Capital Territory,574673.0,175
Q1_2026,YouTube,streaming_listeners,Benin City,Edo,117019.0,118
Q1_2026,YouTube,streaming_listeners,Onitsha,Anambra,109820.0,118
Q1_2026,YouTube,streaming_listeners,Ibadan,Oyo,21734.0,74
Q1_2026,YouTube,streaming_listeners,Ebute-Lekki,Lagos,16369.0,30
Q1_2026,YouTube,streaming_listeners,Aba,Abia,5351.0,30
Q1_2026,YouTube,streaming_listeners,Jos,Plateau,5117.0,62
Q1_2026,YouTube,streaming_listeners,Osogbo,Osun,729.0,13
Q1_2026,YouTube,streaming_listeners,Kubwa,Federal Capital Territory,87.0,4
Q1_2026,YouTube,streaming_listeners,Kano,Kano,56.0,4
Q1_2026,YouTube,streaming_listeners,Owerri,Imo,49.0,3
Q1_2026,YouTube,streaming_listeners,Enugu,Enugu,38.0,3
Q1_2026,YouTube,streaming_listeners,Yenagoa,Bayelsa,29.0,3
Q1_2026,YouTube,streaming_listeners,Maiduguri,Borno,27.0,2
Q1_2026,YouTube,streaming_listeners,Warri,Delta,21.0,2
Q1_2026,YouTube,streaming_listeners,Magboro,Ogun State,19.0,1
Q1_2026,YouTube,streaming_listeners,Ilishan-Remo,Ogun State,19.0,1
Q1_2026,YouTube,streaming_listeners,Agege,,17.0,2
Q1_2026,YouTube,streaming_listeners,Gwarinpa,Federal Capital Territory,14.0,2
Q1_2026,YouTube,streaming_listeners,Okpanam,Delta,12.0,1
Q1_2026,YouTube,streaming_listeners,Akure,Ondo,8.0,1
Q1_2026,YouTube,streaming_listeners,Katsina,Katsina,8.0,1
Q1_2026,YouTube,streaming_listeners,Zaria,Kaduna,7.0,1
Q1_2026,YouTube,streaming_listeners,Auaba,,6.0,1
Q1_2026,YouTube,streaming_listeners,Finima,Rivers,6.0,1
Q1_2026,YouTube,streaming_listeners,Calabar,Cross River,6.0,1
Q1_2026,YouTube,streaming_listeners,Galadima,Zamfara,5.0,1
Q1_2026,YouTube,streaming_listeners,Awka,Anambra,5.0,1
Q1_2026,YouTube,streaming_listeners,Minna,Niger,5.0,1
Q2_2026,Instagram,social_followers,Lagos,Lagos,115327103.0,236
Q2_2026,Instagram,social_followers,Abuja,Federal Capital Territory,22022114.0,230
Q2_2026,Instagram,social_followers,Port Harcourt,Rivers,6371948.0,206
Q2_2026,Instagram,social_followers,Ado Ekiti,Ekiti,1262277.0,88
Q2_2026,Instagram,social_followers,Uyo,Akwa Ibom,1069121.0,86
Q2_2026,Instagram,social_followers,Osogbo,Osun,208893.0,24
Q2_2026,Instagram,social_followers,Yenagoa,Bayelsa,58178.0,11
Q2_2026,Instagram,social_followers,Makurdi,Benue,31312.0,5
Q2_2026,Instagram,social_followers,Bauchi,Bauchi,19940.0,3
Q2_2026,Instagram,social_followers,Maiduguri,Borno,11437.0,2
Q2_2026,Instagram,social_followers,Gombe,Gombe,10513.0,2
Q2_2026,Instagram,social_followers,Zaria,Kaduna,10031.0,2
Q2_2026,Instagram,social_followers,Katsina,Katsina,9659.0,2
Q2_2026,Instagram,social_followers,Damaturu,Yobe,6333.0,2
Q2_2026,Instagram,social_followers,Gusau,Zamfara,6238.0,2
Q2_2026,Instagram,social_followers,Birnin Kebbi,Kebbi,5590.0,2
Q2_2026,Instagram,social_followers,Jalingo,Taraba,5385.0,3
Q2_2026,Instagram,social_followers,Daura,Katsina,1391.0,1
Q2_2026,Instagram,social_followers,Lokoja,Kogi,210.0,2
Q2_2026,Spotify,streaming_listeners,Lagos,Lagos,100802477.0,649
Q2_2026,Spotify,streaming_listeners,Abuja,Federal Capital Territory,50319199.0,628
Q2_2026,Spotify,streaming_listeners,Port Harcourt,Rivers,47952754.0,621
Q2_2026,Spotify,streaming_listeners,Benin City,Edo,19141262.0,597
Q2_2026,Spotify,streaming_listeners,Ibadan,Oyo,10018254.0,582
Q2_2026,Spotify,streaming_listeners,Enugu,Enugu,5753049.0,560
Q2_2026,Spotify,streaming_listeners,Owerri,Imo,2742826.0,506
Q2_2026,Spotify,streaming_listeners,Onitsha,Anambra,2259907.0,465
Q2_2026,Spotify,streaming_listeners,Osogbo,Osun,2132873.0,484
Q2_2026,Spotify,streaming_listeners,Warri,Delta,1448934.0,436
Q2_2026,Spotify,streaming_listeners,Awka,Anambra,1383695.0,447
Q2_2026,Spotify,streaming_listeners,Jos,Plateau,1300586.0,513
Q2_2026,Spotify,streaming_listeners,Uyo,Akwa Ibom,1267398.0,449
Q2_2026,Spotify,streaming_listeners,Aba,Abia,1206675.0,475
Q2_2026,Spotify,streaming_listeners,Abakaliki,Ebonyi,1025020.0,415
Q2_2026,Spotify,streaming_listeners,Umuahia,Abia,1019634.0,427
Q2_2026,Spotify,streaming_listeners,Kano,Kano,979053.0,501
Q2_2026,Spotify,streaming_listeners,Kaduna,Kaduna,730946.0,469
Q2_2026,Spotify,streaming_listeners,Enugwu Ukwu,Anambra,543709.0,347
Q2_2026,Spotify,streaming_listeners,ife,Osun,496033.0,376
Q2_2026,Spotify,streaming_listeners,Asaba,Delta,448301.0,321
Q2_2026,Spotify,streaming_listeners,Nnewi,Anambra,382621.0,263
Q2_2026,Spotify,streaming_listeners,Zaria,Kaduna,261698.0,224
Q2_2026,Spotify,streaming_listeners,Ikeja,Lagos,247940.0,263
Q2_2026,Spotify,streaming_listeners,Igando,Lagos,178921.0,182
Q2_2026,Spotify,streaming_listeners,Sapele,Delta,108368.0,90
Q2_2026,Spotify,streaming_listeners,Abeokuta,Ogun State,34586.0,57
Q2_2026,Spotify,streaming_listeners,Oyo,Oyo,5129.0,14
Q2_2026,Spotify,streaming_listeners,Makurdi,Benue,3794.0,9
Q2_2026,Spotify,streaming_listeners,Ado Ekiti,Ekiti,3561.0,16
Q2_2026,Spotify,streaming_listeners,Tarauni,Kano,1629.0,35
Q2_2026,Spotify,streaming_listeners,Minna,Niger,1568.0,50
Q2_2026,Spotify,streaming_listeners,Hadejia,Jigawa,1264.0,39
Q2_2026,Spotify,streaming_listeners,Otan Ayegbaju,Osun,437.0,1
Q2_2026,Spotify,streaming_listeners,Ilorin,Kwara,194.0,6
Q2_2026,Spotify,streaming_listeners,Yola,Adamawa,137.0,4
Q2_2026,Spotify,streaming_listeners,Ilesa,Osun,45.0,2
Q2_2026,Spotify,streaming_listeners,Kaduna South,Kaduna,25.0,2
Q2_2026,Spotify,streaming_listeners,Ikorodu,Lagos,8.0,2
Q2_2026,Spotify,streaming_listeners,Agbara,Ogun State,3.0,1
Q2_2026,YouTube,streaming_listeners,Lagos,Lagos,3116062.0,185
