entity_type,entity_name,chartmetric_entity_id,variable_name,platform,geo_scope,geo_label,period_label,aggregation_rule,aggregated_value,unit,qoq_change,yoy_change
artist,Odunsi (The Engine),11587,Bandsintown_followers_daily,Bandsintown,global,,Q1_2025,net_change,362.0,followers,-139.0,156.0
artist,Odunsi (The Engine),11587,Bandsintown_followers_daily,Bandsintown,global,,Q2_2024,net_change,258.0,followers,52.0,
artist,Odunsi (The Engine),11587,Bandsintown_followers_daily,Bandsintown,global,,Q2_2025,net_change,492.0,followers,130.0,234.0
artist,Odunsi (The Engine),11587,Bandsintown_followers_daily,Bandsintown,global,,Q3_2024,net_change,258.0,followers,0.0,
artist,Odunsi (The Engine),11587,Bandsintown_followers_daily,Bandsintown,global,,Q3_2025,net_change,551.0,followers,59.0,293.0
artist,Odunsi (The Engine),11587,Bandsintown_followers_daily,Bandsintown,global,,Q4_2024,net_change,501.0,followers,243.0,
artist,Odunsi (The Engine),11587,Bandsintown_followers_daily,Bandsintown,global,,Q4_2025,net_change,321.0,followers,-230.0,-180.0
artist,Odunsi (The Engine),11587,Instagram_followers_daily,Instagram,global,,Q1_2024,net_change,701.0,followers,,
artist,Odunsi (The Engine),11587,Instagram_followers_daily,Instagram,global,,Q1_2025,net_change,-337.0,followers,-165.0,-1038.0
artist,Odunsi (The Engine),11587,Instagram_followers_daily,Instagram,global,,Q2_2024,net_change,932.0,followers,231.0,
artist,Odunsi (The Engine),11587,Instagram_followers_daily,Instagram,global,,Q2_2025,net_change,-1385.0,followers,-1048.0,-2317.0
artist,Odunsi (The Engine),11587,Instagram_followers_daily,Instagram,global,,Q3_2024,net_change,-1791.0,followers,-2723.0,
artist,Odunsi (The Engine),11587,Instagram_followers_daily,Instagram,global,,Q3_2025,net_change,-447.0,followers,938.0,1344.0
artist,Odunsi (The Engine),11587,Instagram_followers_daily,Instagram,global,,Q4_2024,net_change,-172.0,followers,1619.0,
artist,Odunsi (The Engine),11587,Instagram_followers_daily,Instagram,global,,Q4_2025,net_change,646.0,followers,1093.0,818.0
artist,Odunsi (The Engine),11587,Spotify_followers_daily,Spotify,global,,Q1_2024,net_change,2645.0,followers,,
artist,Odunsi (The Engine),11587,Spotify_followers_daily,Spotify,global,,Q1_2025,net_change,1457.0,followers,-176.0,-1188.0
artist,Odunsi (The Engine),11587,Spotify_followers_daily,Spotify,global,,Q2_2024,net_change,2697.0,followers,52.0,
artist,Odunsi (The Engine),11587,Spotify_followers_daily,Spotify,global,,Q2_2025,net_change,1213.0,followers,-244.0,-1484.0
artist,Odunsi (The Engine),11587,Spotify_followers_daily,Spotify,global,,Q3_2024,net_change,1861.0,followers,-836.0,
artist,Odunsi (The Engine),11587,Spotify_followers_daily,Spotify,global,,Q3_2025,net_change,529.0,followers,-684.0,-1332.0
artist,Odunsi (The Engine),11587,Spotify_followers_daily,Spotify,global,,Q4_2024,net_change,1633.0,followers,-228.0,
artist,Odunsi (The Engine),11587,Spotify_followers_daily,Spotify,global,,Q4_2025,net_change,1572.0,followers,1043.0,-61.0
artist,Odunsi (The Engine),11587,Spotify_monthly_listeners_daily,Spotify,global,,Q1_2024,net_change,36144.0,listeners,,
artist,Odunsi (The Engine),11587,Spotify_monthly_listeners_daily,Spotify,global,,Q1_2025,net_change,-41710.0,listeners,-45895.0,-77854.0
artist,Odunsi (The Engine),11587,Spotify_monthly_listeners_daily,Spotify,global,,Q2_2024,net_change,15195.0,listeners,-20949.0,
artist,Odunsi (The Engine),11587,Spotify_monthly_listeners_daily,Spotify,global,,Q2_2025,net_change,8355.0,listeners,50065.0,-6840.0
artist,Odunsi (The Engine),11587,Spotify_monthly_listeners_daily,Spotify,global,,Q3_2024,net_change,-20622.0,listeners,-35817.0,
artist,Odunsi (The Engine),11587,Spotify_monthly_listeners_daily,Spotify,global,,Q3_2025,net_change,-10782.0,listeners,-19137.0,9840.0
artist,Odunsi (The Engine),11587,Spotify_monthly_listeners_daily,Spotify,global,,Q4_2024,net_change,4185.0,listeners,24807.0,
artist,Odunsi (The Engine),11587,Twitter_followers_daily,Twitter,global,,Q1_2024,net_change,274.0,followers,,
artist,Odunsi (The Engine),11587,Twitter_followers_daily,Twitter,global,,Q1_2025,net_change,330.0,followers,-55.0,56.0
artist,Odunsi (The Engine),11587,Twitter_followers_daily,Twitter,global,,Q2_2024,net_change,363.0,followers,89.0,
artist,Odunsi (The Engine),11587,Twitter_followers_daily,Twitter,global,,Q2_2025,net_change,-41.0,followers,-371.0,-404.0
artist,Odunsi (The Engine),11587,Twitter_followers_daily,Twitter,global,,Q3_2024,net_change,383.0,followers,20.0,
artist,Odunsi (The Engine),11587,Twitter_followers_daily,Twitter,global,,Q3_2025,net_change,270.0,followers,311.0,-113.0
artist,Odunsi (The Engine),11587,Twitter_followers_daily,Twitter,global,,Q4_2024,net_change,385.0,followers,2.0,
artist,Odunsi (The Engine),11587,Twitter_followers_daily,Twitter,global,,Q4_2025,net_change,-77.0,followers,-347.0,-462.0
artist,Odunsi (The Engine),11587,YouTube_subscribers_daily,YouTube,global,,Q1_2024,net_change,700.0,subscribers,,
artist,Odunsi (The Engine),11587,YouTube_subscribers_daily,YouTube,global,,Q1_2025,net_change,586.0,subscribers,9.0,-114.0
artist,Odunsi (The Engine),11587,YouTube_subscribers_daily,YouTube,global,,Q2_2024,net_change,900.0,subscribers,200.0,
artist,Odunsi (The Engine),11587,YouTube_subscribers_daily,YouTube,global,,Q2_2025,net_change,533.0,subscribers,-53.0,-367.0
artist,Odunsi (The Engine),11587,YouTube_subscribers_daily,YouTube,global,,Q3_2024,net_change,850.0,subscribers,-50.0,
artist,Odunsi (The Engine),11587,YouTube_subscribers_daily,YouTube,global,,Q3_2025,net_change,352.0,subscribers,-181.0,-498.0
artist,Odunsi (The Engine),11587,YouTube_subscribers_daily,YouTube,global,,Q4_2024,net_change,577.0,subscribers,-273.0,
artist,Odunsi (The Engine),11587,YouTube_subscribers_daily,YouTube,global,,Q4_2025,net_change,377.0,subscribers,25.0,-200.0
artist,Olakira,1103816,Instagram_followers_daily,Instagram,global,,Q1_2024,net_change,-6868.0,followers,,
artist,Olakira,1103816,Instagram_followers_daily,Instagram,global,,Q1_2025,net_change,-3128.0,followers,1271.0,3740.0
artist,Olakira,1103816,Instagram_followers_daily,Instagram,global,,Q2_2024,net_change,-6828.0,followers,40.0,
artist,Olakira,1103816,Instagram_followers_daily,Instagram,global,,Q2_2025,net_change,-4054.0,followers,-926.0,2774.0
artist,Olakira,1103816,Instagram_followers_daily,Instagram,global,,Q3_2024,net_change,-7169.0,followers,-341.0,
artist,Olakira,1103816,Instagram_followers_daily,Instagram,global,,Q3_2025,net_change,402.0,followers,4456.0,7571.0
artist,Olakira,1103816,Instagram_followers_daily,Instagram,global,,Q4_2024,net_change,-4399.0,followers,2770.0,
artist,Olakira,1103816,Instagram_followers_daily,Instagram,global,,Q4_2025,net_change,-219.0,followers,-621.0,4180.0
artist,Olakira,1103816,Spotify_followers_daily,Spotify,global,,Q1_2024,net_change,1058.0,followers,,
artist,Olakira,1103816,Spotify_followers_daily,Spotify,global,,Q1_2025,net_change,1472.0,followers,-184.0,414.0
artist,Olakira,1103816,Spotify_followers_daily,Spotify,global,,Q2_2025,net_change,1391.0,followers,-81.0,
artist,Olakira,1103816,Spotify_followers_daily,Spotify,global,,Q3_2024,net_change,1049.0,followers,,
artist,Olakira,1103816,Spotify_followers_daily,Spotify,global,,Q3_2025,net_change,1325.0,followers,-66.0,276.0
artist,Olakira,1103816,Spotify_followers_daily,Spotify,global,,Q4_2024,net_change,1656.0,followers,607.0,
artist,Olakira,1103816,Spotify_followers_daily,Spotify,global,,Q4_2025,net_change,1323.0,followers,-2.0,-333.0
artist,Olakira,1103816,Spotify_monthly_listeners_daily,Spotify,global,,Q1_2024,net_change,-218916.0,listeners,,
artist,Olakira,1103816,Spotify_monthly_listeners_daily,Spotify,global,,Q1_2025,net_change,-32472.0,listeners,-65606.0,186444.0
artist,Olakira,1103816,Spotify_monthly_listeners_daily,Spotify,global,,Q2_2024,net_change,-20262.0,listeners,198654.0,
artist,Olakira,1103816,Spotify_monthly_listeners_daily,Spotify,global,,Q2_2025,net_change,60604.0,listeners,93076.0,80866.0
artist,Olakira,1103816,Spotify_monthly_listeners_daily,Spotify,global,,Q3_2024,net_change,5383.0,listeners,25645.0,
artist,Olakira,1103816,Spotify_monthly_listeners_daily,Spotify,global,,Q4_2024,net_change,33134.0,listeners,27751.0,
artist,Olakira,1103816,TikTok_followers_daily,TikTok,global,,Q1_2024,net_change,3900.0,followers,,
artist,Olakira,1103816,TikTok_followers_daily,TikTok,global,,Q1_2025,net_change,1269.0,followers,-170.0,-2631.0
artist,Olakira,1103816,TikTok_followers_daily,TikTok,global,,Q2_2024,net_change,2300.0,followers,-1600.0,
artist,Olakira,1103816,TikTok_followers_daily,TikTok,global,,Q2_2025,net_change,803.0,followers,-466.0,-1497.0
artist,Olakira,1103816,TikTok_followers_daily,TikTok,global,,Q3_2024,net_change,2240.0,followers,-60.0,
artist,Olakira,1103816,TikTok_followers_daily,TikTok,global,,Q4_2024,net_change,1439.0,followers,-801.0,
artist,Olakira,1103816,TikTok_followers_daily,TikTok,global,,Q4_2025,net_change,453.0,followers,,-986.0
artist,Olakira,1103816,TikTok_likes_daily,TikTok,global,,Q1_2024,net_change,1200.0,likes,,
artist,Olakira,1103816,TikTok_likes_daily,TikTok,global,,Q1_2025,net_change,899.0,likes,-331.0,-301.0
artist,Olakira,1103816,TikTok_likes_daily,TikTok,global,,Q2_2024,net_change,900.0,likes,-300.0,
artist,Olakira,1103816,TikTok_likes_daily,TikTok,global,,Q2_2025,net_change,1178.0,likes,279.0,278.0
artist,Olakira,1103816,TikTok_likes_daily,TikTok,global,,Q3_2024,net_change,2600.0,likes,1700.0,
artist,Olakira,1103816,TikTok_likes_daily,TikTok,global,,Q3_2025,net_change,-6417.0,likes,-7595.0,-9017.0
artist,Olakira,1103816,TikTok_likes_daily,TikTok,global,,Q4_2024,net_change,1230.0,likes,-1370.0,
artist,Olakira,1103816,TikTok_likes_daily,TikTok,global,,Q4_2025,net_change,-14851.0,likes,-8434.0,-16081.0
artist,Olakira,1103816,YouTube_subscribers_daily,YouTube,global,,Q1_2024,net_change,5000.0,subscribers,,
artist,Olakira,1103816,YouTube_subscribers_daily,YouTube,global,,Q1_2025,net_change,8857.0,subscribers,549.0,3857.0
artist,Olakira,1103816,YouTube_subscribers_daily,YouTube,global,,Q2_2024,net_change,7000.0,subscribers,2000.0,
artist,Olakira,1103816,YouTube_subscribers_daily,YouTube,global,,Q2_2025,net_change,10458.0,subscribers,1601.0,3458.0
artist,Olakira,1103816,YouTube_subscribers_daily,YouTube,global,,Q3_2024,net_change,9615.0,subscribers,2615.0,
artist,Olakira,1103816,YouTube_subscribers_daily,YouTube,global,,Q3_2025,net_change,9333.0,subscribers,-1125.0,-282.0
artist,Olakira,1103816,YouTube_subscribers_daily,YouTube,global,,Q4_2024,net_change,8308.0,subscribers,-1307.0,
artist,Olakira,1103816,YouTube_subscribers_daily,YouTube,global,,Q4_2025,net_change,6958.0,subscribers,-2375.0,-1350.0
artist,Olu Maintain,29054,Instagram_followers_daily,Instagram,global,,Q1_2024,net_change,1179.0,followers,,
artist,Olu Maintain,29054,Instagram_followers_daily,Instagram,global,,Q1_2025,net_change,-2338.0,followers,1366.0,-3517.0
artist,Olu Maintain,29054,Instagram_followers_daily,Instagram,global,,Q2_2024,net_change,536.0,followers,-643.0,
artist,Olu Maintain,29054,Instagram_followers_daily,Instagram,global,,Q2_2025,net_change,-1791.0,followers,547.0,-2327.0
artist,Olu Maintain,29054,Instagram_followers_daily,Instagram,global,,Q3_2024,net_change,-3345.0,followers,-3881.0,
artist,Olu Maintain,29054,Instagram_followers_daily,Instagram,global,,Q4_2024,net_change,-3704.0,followers,-359.0,
artist,Olu Maintain,29054,Instagram_followers_daily,Instagram,global,,Q4_2025,net_change,0.0,followers,,3704.0
artist,Olu Maintain,29054,Spotify_followers_daily,Spotify,global,,Q1_2024,net_change,3894.0,followers,,
artist,Olu Maintain,29054,Spotify_followers_daily,Spotify,global,,Q1_2025,net_change,3560.0,followers,-208.0,-334.0
artist,Olu Maintain,29054,Spotify_followers_daily,Spotify,global,,Q2_2024,net_change,4083.0,followers,189.0,
artist,Olu Maintain,29054,Spotify_followers_daily,Spotify,global,,Q2_2025,net_change,2252.0,followers,-1308.0,-1831.0
artist,Olu Maintain,29054,Spotify_followers_daily,Spotify,global,,Q3_2024,net_change,2983.0,followers,-1100.0,
artist,Olu Maintain,29054,Spotify_followers_daily,Spotify,global,,Q3_2025,net_change,5801.0,followers,3549.0,2818.0
artist,Olu Maintain,29054,Spotify_followers_daily,Spotify,global,,Q4_2024,net_change,3768.0,followers,785.0,
artist,Olu Maintain,29054,Spotify_followers_daily,Spotify,global,,Q4_2025,net_change,3120.0,followers,-2681.0,-648.0
artist,Olu Maintain,29054,Spotify_monthly_listeners_daily,Spotify,global,,Q1_2024,net_change,12610.0,listeners,,
artist,Olu Maintain,29054,Spotify_monthly_listeners_daily,Spotify,global,,Q1_2025,net_change,-4407.0,listeners,-10073.0,-17017.0
artist,Olu Maintain,29054,Spotify_monthly_listeners_daily,Spotify,global,,Q2_2024,net_change,-8381.0,listeners,-20991.0,
artist,Olu Maintain,29054,Spotify_monthly_listeners_daily,Spotify,global,,Q2_2025,net_change,3148.0,listeners,7555.0,11529.0
artist,Olu Maintain,29054,Spotify_monthly_listeners_daily,Spotify,global,,Q3_2024,net_change,3919.0,listeners,12300.0,
artist,Olu Maintain,29054,Spotify_monthly_listeners_daily,Spotify,global,,Q3_2025,net_change,16716.0,listeners,13568.0,12797.0
artist,Olu Maintain,29054,Spotify_monthly_listeners_daily,Spotify,global,,Q4_2024,net_change,5666.0,listeners,1747.0,
artist,Olu Maintain,29054,Spotify_monthly_listeners_daily,Spotify,global,,Q4_2025,net_change,3522.0,listeners,-13194.0,-2144.0
artist,Olu Maintain,29054,Wikipedia_views_daily,Wikipedia,global,,Q1_2024,sum,3172.0,views,,
artist,Olu Maintain,29054,Wikipedia_views_daily,Wikipedia,global,,Q1_2025,sum,2434.0,views,122.0,-738.0
artist,Olu Maintain,29054,Wikipedia_views_daily,Wikipedia,global,,Q2_2024,sum,2797.0,views,-375.0,
artist,Olu Maintain,29054,Wikipedia_views_daily,Wikipedia,global,,Q2_2025,sum,2682.0,views,248.0,-115.0
artist,Olu Maintain,29054,Wikipedia_views_daily,Wikipedia,global,,Q3_2024,sum,3209.0,views,412.0,
artist,Olu Maintain,29054,Wikipedia_views_daily,Wikipedia,global,,Q3_2025,sum,2858.0,views,176.0,-351.0
artist,Olu Maintain,29054,Wikipedia_views_daily,Wikipedia,global,,Q4_2024,sum,2312.0,views,-897.0,
artist,Olu Maintain,29054,Wikipedia_views_daily,Wikipedia,global,,Q4_2025,sum,2627.0,views,-231.0,315.0
artist,Oritsefemi,3803802,Spotify_followers_daily,Spotify,global,,Q1_2024,net_change,0.0,followers,,
artist,Oritsefemi,3803802,Spotify_followers_daily,Spotify,global,,Q3_2024,net_change,0.0,followers,,
artist,Oritsefemi,3803802,Spotify_monthly_listeners_daily,Spotify,global,,Q1_2024,net_change,1.0,listeners,,
artist,Oritsefemi,3803802,Spotify_monthly_listeners_daily,Spotify,global,,Q3_2024,net_change,0.0,listeners,,
artist,P-Square,3740,Bandsintown_followers_daily,Bandsintown,global,,Q1_2024,net_change,503.0,followers,,
artist,P-Square,3740,Bandsintown_followers_daily,Bandsintown,global,,Q1_2025,net_change,676.0,followers,-336.0,173.0
artist,P-Square,3740,Bandsintown_followers_daily,Bandsintown,global,,Q2_2024,net_change,813.0,followers,310.0,
artist,P-Square,3740,Bandsintown_followers_daily,Bandsintown,global,,Q2_2025,net_change,-36314.0,followers,-36990.0,-37127.0
artist,P-Square,3740,Bandsintown_followers_daily,Bandsintown,global,,Q3_2024,net_change,600.0,followers,-213.0,
artist,P-Square,3740,Bandsintown_followers_daily,Bandsintown,global,,Q3_2025,net_change,858.0,followers,37172.0,258.0
artist,P-Square,3740,Bandsintown_followers_daily,Bandsintown,global,,Q4_2024,net_change,1012.0,followers,412.0,
artist,P-Square,3740,Bandsintown_followers_daily,Bandsintown,global,,Q4_2025,net_change,585.0,followers,-273.0,-427.0
artist,P-Square,3740,Instagram_followers_daily,Instagram,global,,Q1_2024,net_change,45406.0,followers,,
artist,P-Square,3740,Instagram_followers_daily,Instagram,global,,Q1_2025,net_change,-72974.0,followers,32853.0,-118380.0
artist,P-Square,3740,Instagram_followers_daily,Instagram,global,,Q2_2024,net_change,53484.0,followers,8078.0,
artist,P-Square,3740,Instagram_followers_daily,Instagram,global,,Q2_2025,net_change,7509.0,followers,80483.0,-45975.0
artist,P-Square,3740,Instagram_followers_daily,Instagram,global,,Q3_2024,net_change,-56893.0,followers,-110377.0,
artist,P-Square,3740,Instagram_followers_daily,Instagram,global,,Q3_2025,net_change,-10267.0,followers,-17776.0,46626.0
artist,P-Square,3740,Instagram_followers_daily,Instagram,global,,Q4_2024,net_change,-105827.0,followers,-48934.0,
artist,P-Square,3740,Instagram_followers_daily,Instagram,global,,Q4_2025,net_change,132962.0,followers,143229.0,238789.0
artist,P-Square,3740,Soundcloud_followers_daily,Soundcloud,global,,Q2_2024,net_change,0.0,followers,,
artist,P-Square,3740,Soundcloud_followers_daily,Soundcloud,global,,Q2_2025,net_change,31.0,followers,,31.0
artist,P-Square,3740,Soundcloud_followers_daily,Soundcloud,global,,Q4_2025,net_change,236.0,followers,,
artist,P-Square,3740,Spotify_followers_daily,Spotify,global,,Q1_2024,net_change,43763.0,followers,,
artist,P-Square,3740,Spotify_followers_daily,Spotify,global,,Q1_2025,net_change,63590.0,followers,13986.0,19827.0
artist,P-Square,3740,Spotify_followers_daily,Spotify,global,,Q2_2024,net_change,50623.0,followers,6860.0,
artist,P-Square,3740,Spotify_followers_daily,Spotify,global,,Q2_2025,net_change,59433.0,followers,-4157.0,8810.0
artist,P-Square,3740,Spotify_followers_daily,Spotify,global,,Q3_2024,net_change,64941.0,followers,14318.0,
artist,P-Square,3740,Spotify_followers_daily,Spotify,global,,Q3_2025,net_change,71939.0,followers,12506.0,6998.0
artist,P-Square,3740,Spotify_followers_daily,Spotify,global,,Q4_2024,net_change,49604.0,followers,-15337.0,
artist,P-Square,3740,Spotify_followers_daily,Spotify,global,,Q4_2025,net_change,51402.0,followers,-20537.0,1798.0
artist,P-Square,3740,Spotify_monthly_listeners_daily,Spotify,global,,Q1_2024,net_change,-48899.0,listeners,,
artist,P-Square,3740,Spotify_monthly_listeners_daily,Spotify,global,,Q1_2025,net_change,-10763.0,listeners,-126928.0,38136.0
artist,P-Square,3740,Spotify_monthly_listeners_daily,Spotify,global,,Q2_2024,net_change,39735.0,listeners,88634.0,
artist,P-Square,3740,Spotify_monthly_listeners_daily,Spotify,global,,Q2_2025,net_change,277386.0,listeners,288149.0,237651.0
artist,P-Square,3740,Spotify_monthly_listeners_daily,Spotify,global,,Q3_2024,net_change,51562.0,listeners,11827.0,
artist,P-Square,3740,Spotify_monthly_listeners_daily,Spotify,global,,Q3_2025,net_change,529220.0,listeners,251834.0,477658.0
artist,P-Square,3740,Spotify_monthly_listeners_daily,Spotify,global,,Q4_2024,net_change,116165.0,listeners,64603.0,
artist,P-Square,3740,Wikipedia_views_daily,Wikipedia,global,,Q1_2024,sum,31681.0,views,,
artist,P-Square,3740,Wikipedia_views_daily,Wikipedia,global,,Q1_2025,sum,23710.0,views,910.0,-7971.0
artist,P-Square,3740,Wikipedia_views_daily,Wikipedia,global,,Q2_2024,sum,28667.0,views,-3014.0,
artist,P-Square,3740,Wikipedia_views_daily,Wikipedia,global,,Q2_2025,sum,29584.0,views,5874.0,917.0
artist,P-Square,3740,Wikipedia_views_daily,Wikipedia,global,,Q3_2024,sum,38284.0,views,9617.0,
artist,P-Square,3740,Wikipedia_views_daily,Wikipedia,global,,Q3_2025,sum,24375.0,views,-5209.0,-13909.0
artist,P-Square,3740,Wikipedia_views_daily,Wikipedia,global,,Q4_2024,sum,22800.0,views,-15484.0,
artist,P-Square,3740,Wikipedia_views_daily,Wikipedia,global,,Q4_2025,sum,21862.0,views,-2513.0,-938.0
artist,P-Square,3740,YouTube_subscribers_daily,YouTube,global,,Q1_2024,net_change,50000.0,subscribers,,
artist,P-Square,3740,YouTube_subscribers_daily,YouTube,global,,Q1_2025,net_change,59362.0,subscribers,-5221.0,9362.0
artist,P-Square,3740,YouTube_subscribers_daily,YouTube,global,,Q2_2024,net_change,60000.0,subscribers,10000.0,
artist,P-Square,3740,YouTube_subscribers_daily,YouTube,global,,Q2_2025,net_change,74216.0,subscribers,14854.0,14216.0
artist,P-Square,3740,YouTube_subscribers_daily,YouTube,global,,Q3_2024,net_change,58125.0,subscribers,-1875.0,
